name,Networked Electrolysis: St Fergus,Networked Electrolysis: Grangemouth,Networked Electrolysis: Teesside,Networked Electrolysis: Humberside,Networked Electrolysis: Theddlethorpe,Networked Electrolysis: Merseyside,Networked Electrolysis: Barrow,Networked Electrolysis: Bacton,Networked Electrolysis: Grain LNG,Networked Electrolysis: Southampton,Networked Electrolysis: South Wales,Non-networked Electrolysis: St Fergus,Non-networked Electrolysis: Grangemouth,Non-networked Electrolysis: Teesside,Non-networked Electrolysis: Humberside,Non-networked Electrolysis: Theddlethorpe,Non-networked Electrolysis: Merseyside,Non-networked Electrolysis: Barrow,Non-networked Electrolysis: Bacton,Non-networked Electrolysis: Grain LNG,Non-networked Electrolysis: Southampton,Non-networked Electrolysis: South Wales
2050-07-17 20:00:00,0.4249267473392104,0.4249267473392104,0.4249267473392104,0.4249267473392104,0.4249267473392104,0.4249267473392104,0.4249267473392104,0.4249267473392104,0.4249267473392104,0.4249267473392104,0.4249267473392104,0.25595466968651337,0.25595466968651337,0.25595466968651337,0.25595466968651337,0.25595466968651337,0.25595466968651337,0.25595466968651337,0.25595466968651337,0.25595466968651337,0.25595466968651337,0.25595466968651337
2050-07-17 21:00:00,0.41784476394656733,0.41784476394656733,0.41784476394656733,0.41784476394656733,0.41784476394656733,0.41784476394656733,0.41784476394656733,0.41784476394656733,0.41784476394656733,0.41784476394656733,0.41784476394656733,0.25176809370943254,0.25176809370943254,0.25176809370943254,0.25176809370943254,0.25176809370943254,0.25176809370943254,0.25176809370943254,0.25176809370943254,0.25176809370943254,0.25176809370943254,0.25176809370943254
2050-07-17 22:00:00,0.3952235279094028,0.3952235279094028,0.3952235279094028,0.3952235279094028,0.3952235279094028,0.3952235279094028,0.3952235279094028,0.3952235279094028,0.3952235279094028,0.3952235279094028,0.3952235279094028,0.23787695233553893,0.23787695233553893,0.23787695233553893,0.23787695233553893,0.23787695233553893,0.23787695233553893,0.23787695233553893,0.23787695233553893,0.23787695233553893,0.23787695233553893,0.23787695233553893
2050-07-17 23:00:00,0.4259097417995256,0.4259097417995256,0.4259097417995256,0.4259097417995256,0.4259097417995256,0.4259097417995256,0.4259097417995256,0.4259097417995256,0.4259097417995256,0.4259097417995256,0.4259097417995256,0.24965790626498033,0.24965790626498033,0.24965790626498033,0.24965790626498033,0.24965790626498033,0.24965790626498033,0.24965790626498033,0.24965790626498033,0.24965790626498033,0.24965790626498033,0.24965790626498033
2050-07-18 00:00:00,0.4446585196878131,0.4446585196878131,0.4446585196878131,0.4446585196878131,0.4446585196878131,0.4446585196878131,0.4446585196878131,0.4446585196878131,0.4446585196878131,0.4446585196878131,0.4446585196878131,0.27158224623137633,0.27158224623137633,0.27158224623137633,0.27158224623137633,0.27158224623137633,0.27158224623137633,0.27158224623137633,0.27158224623137633,0.27158224623137633,0.27158224623137633,0.27158224623137633
2050-07-18 01:00:00,0.4701257972597611,0.4701257972597611,0.4701257972597611,0.4701257972597611,0.4701257972597611,0.4701257972597611,0.4701257972597611,0.4701257972597611,0.4701257972597611,0.4701257972597611,0.4701257972597611,0.2874906186934176,0.2874906186934176,0.2874906186934176,0.2874906186934176,0.2874906186934176,0.2874906186934176,0.2874906186934176,0.2874906186934176,0.2874906186934176,0.2874906186934176,0.2874906186934176
2050-07-18 02:00:00,0.5198778779512935,0.5198778779512935,0.5198778779512935,0.5198778779512935,0.5198778779512935,0.5198778779512935,0.5198778779512935,0.5198778779512935,0.5198778779512935,0.5198778779512935,0.5198778779512935,0.29989307963973916,0.29989307963973916,0.29989307963973916,0.29989307963973916,0.29989307963973916,0.29989307963973916,0.29989307963973916,0.29989307963973916,0.29989307963973916,0.29989307963973916,0.29989307963973916
2050-07-18 03:00:00,0.6057644697811313,0.6057644697811313,0.6057644697811313,0.6057644697811313,0.6057644697811313,0.6057644697811313,0.6057644697811313,0.6057644697811313,0.6057644697811313,0.6057644697811313,0.6057644697811313,0.35337183078696954,0.35337183078696954,0.35337183078696954,0.35337183078696954,0.35337183078696954,0.35337183078696954,0.35337183078696954,0.35337183078696954,0.35337183078696954,0.35337183078696954,0.35337183078696954
2050-07-18 04:00:00,0.6757519346027505,0.6757519346027505,0.6757519346027505,0.6757519346027505,0.6757519346027505,0.6757519346027505,0.6757519346027505,0.6757519346027505,0.6757519346027505,0.6757519346027505,0.6757519346027505,0.4066535537863058,0.4066535537863058,0.4066535537863058,0.4066535537863058,0.4066535537863058,0.4066535537863058,0.4066535537863058,0.4066535537863058,0.4066535537863058,0.4066535537863058,0.4066535537863058
2050-07-18 05:00:00,0.694558191787377,0.694558191787377,0.694558191787377,0.694558191787377,0.694558191787377,0.694558191787377,0.694558191787377,0.694558191787377,0.694558191787377,0.694558191787377,0.694558191787377,0.43552159359269416,0.43552159359269416,0.43552159359269416,0.43552159359269416,0.43552159359269416,0.43552159359269416,0.43552159359269416,0.43552159359269416,0.43552159359269416,0.43552159359269416,0.43552159359269416
2050-07-18 06:00:00,0.7343032095031231,0.7343032095031231,0.7343032095031231,0.7343032095031231,0.7343032095031231,0.7343032095031231,0.7343032095031231,0.7343032095031231,0.7343032095031231,0.7343032095031231,0.7343032095031231,0.473671595247183,0.473671595247183,0.473671595247183,0.473671595247183,0.473671595247183,0.473671595247183,0.473671595247183,0.473671595247183,0.473671595247183,0.473671595247183,0.473671595247183
2050-07-18 07:00:00,0.7981335946842965,0.7981335946842965,0.7981335946842965,0.7981335946842965,0.7981335946842965,0.7981335946842965,0.7981335946842965,0.7981335946842965,0.7981335946842965,0.7981335946842965,0.7981335946842965,0.5602555864254856,0.5602555864254856,0.5602555864254856,0.5602555864254856,0.5602555864254856,0.5602555864254856,0.5602555864254856,0.5602555864254856,0.5602555864254856,0.5602555864254856,0.5602555864254856
2050-07-18 08:00:00,0.8499169389360672,0.8499169389360672,0.8499169389360672,0.8499169389360672,0.8499169389360672,0.8499169389360672,0.8499169389360672,0.8499169389360672,0.8499169389360672,0.8499169389360672,0.8499169389360672,0.6253045719484608,0.6253045719484608,0.6253045719484608,0.6253045719484608,0.6253045719484608,0.6253045719484608,0.6253045719484608,0.6253045719484608,0.6253045719484608,0.6253045719484608,0.6253045719484608
2050-07-18 09:00:00,0.869774222043179,0.869774222043179,0.869774222043179,0.869774222043179,0.869774222043179,0.869774222043179,0.869774222043179,0.869774222043179,0.869774222043179,0.869774222043179,0.869774222043179,0.6443189772123236,0.6443189772123236,0.6443189772123236,0.6443189772123236,0.6443189772123236,0.6443189772123236,0.6443189772123236,0.6443189772123236,0.6443189772123236,0.6443189772123236,0.6443189772123236
2050-07-18 10:00:00,0.8192644049003076,0.8192644049003076,0.8192644049003076,0.8192644049003076,0.8192644049003076,0.8192644049003076,0.8192644049003076,0.8192644049003076,0.8192644049003076,0.8192644049003076,0.8192644049003076,0.5093298834574739,0.5093298834574739,0.5093298834574739,0.5093298834574739,0.5093298834574739,0.5093298834574739,0.5093298834574739,0.5093298834574739,0.5093298834574739,0.5093298834574739,0.5093298834574739
2050-07-18 11:00:00,0.799427627633027,0.799427627633027,0.799427627633027,0.799427627633027,0.799427627633027,0.799427627633027,0.799427627633027,0.799427627633027,0.799427627633027,0.799427627633027,0.799427627633027,0.4890363766571248,0.4890363766571248,0.4890363766571248,0.4890363766571248,0.4890363766571248,0.4890363766571248,0.4890363766571248,0.4890363766571248,0.4890363766571248,0.4890363766571248,0.4890363766571248
2050-07-18 12:00:00,0.7795659892517308,0.7795659892517308,0.7795659892517308,0.7795659892517308,0.7795659892517308,0.7795659892517308,0.7795659892517308,0.7795659892517308,0.7795659892517308,0.7795659892517308,0.7795659892517308,0.49366121496885523,0.49366121496885523,0.49366121496885523,0.49366121496885523,0.49366121496885523,0.49366121496885523,0.49366121496885523,0.49366121496885523,0.49366121496885523,0.49366121496885523,0.49366121496885523
2050-07-18 13:00:00,0.7391179967932057,0.7391179967932057,0.7391179967932057,0.7391179967932057,0.7391179967932057,0.7391179967932057,0.7391179967932057,0.7391179967932057,0.7391179967932057,0.7391179967932057,0.7391179967932057,0.494074571943199,0.494074571943199,0.494074571943199,0.494074571943199,0.494074571943199,0.494074571943199,0.494074571943199,0.494074571943199,0.494074571943199,0.494074571943199,0.494074571943199
2050-07-18 14:00:00,0.7111146675499679,0.7111146675499679,0.7111146675499679,0.7111146675499679,0.7111146675499679,0.7111146675499679,0.7111146675499679,0.7111146675499679,0.7111146675499679,0.7111146675499679,0.7111146675499679,0.49528972685361344,0.49528972685361344,0.49528972685361344,0.49528972685361344,0.49528972685361344,0.49528972685361344,0.49528972685361344,0.49528972685361344,0.49528972685361344,0.49528972685361344,0.49528972685361344
2050-07-18 15:00:00,0.7158623609664129,0.7158623609664129,0.7158623609664129,0.7158623609664129,0.7158623609664129,0.7158623609664129,0.7158623609664129,0.7158623609664129,0.7158623609664129,0.7158623609664129,0.7158623609664129,0.48253615139052947,0.48253615139052947,0.48253615139052947,0.48253615139052947,0.48253615139052947,0.48253615139052947,0.48253615139052947,0.48253615139052947,0.48253615139052947,0.48253615139052947,0.48253615139052947
2050-07-18 16:00:00,0.754760498831171,0.754760498831171,0.754760498831171,0.754760498831171,0.754760498831171,0.754760498831171,0.754760498831171,0.754760498831171,0.754760498831171,0.754760498831171,0.754760498831171,0.456007507049098,0.456007507049098,0.456007507049098,0.456007507049098,0.456007507049098,0.456007507049098,0.456007507049098,0.456007507049098,0.456007507049098,0.456007507049098,0.456007507049098
2050-07-18 17:00:00,0.7833057336967856,0.7833057336967856,0.7833057336967856,0.7833057336967856,0.7833057336967856,0.7833057336967856,0.7833057336967856,0.7833057336967856,0.7833057336967856,0.7833057336967856,0.7833057336967856,0.4256218329406089,0.4256218329406089,0.4256218329406089,0.4256218329406089,0.4256218329406089,0.4256218329406089,0.4256218329406089,0.4256218329406089,0.4256218329406089,0.4256218329406089,0.4256218329406089
2050-07-18 18:00:00,0.776071594512791,0.776071594512791,0.776071594512791,0.776071594512791,0.776071594512791,0.776071594512791,0.776071594512791,0.776071594512791,0.776071594512791,0.776071594512791,0.776071594512791,0.3900592338646983,0.3900592338646983,0.3900592338646983,0.3900592338646983,0.3900592338646983,0.3900592338646983,0.3900592338646983,0.3900592338646983,0.3900592338646983,0.3900592338646983,0.3900592338646983
2050-07-18 19:00:00,0.7572998728627213,0.7572998728627213,0.7572998728627213,0.7572998728627213,0.7572998728627213,0.7572998728627213,0.7572998728627213,0.7572998728627213,0.7572998728627213,0.7572998728627213,0.7572998728627213,0.3789439064029266,0.3789439064029266,0.3789439064029266,0.3789439064029266,0.3789439064029266,0.3789439064029266,0.3789439064029266,0.3789439064029266,0.3789439064029266,0.3789439064029266,0.3789439064029266
2050-07-18 20:00:00,0.7370351681454191,0.7370351681454191,0.7370351681454191,0.7370351681454191,0.7370351681454191,0.7370351681454191,0.7370351681454191,0.7370351681454191,0.7370351681454191,0.7370351681454191,0.7370351681454191,0.37001301126743796,0.37001301126743796,0.37001301126743796,0.37001301126743796,0.37001301126743796,0.37001301126743796,0.37001301126743796,0.37001301126743796,0.37001301126743796,0.37001301126743796,0.37001301126743796
2050-07-18 21:00:00,0.7372097447786393,0.7372097447786393,0.7372097447786393,0.7372097447786393,0.7372097447786393,0.7372097447786393,0.7372097447786393,0.7372097447786393,0.7372097447786393,0.7372097447786393,0.7372097447786393,0.36171955710778264,0.36171955710778264,0.36171955710778264,0.36171955710778264,0.36171955710778264,0.36171955710778264,0.36171955710778264,0.36171955710778264,0.36171955710778264,0.36171955710778264,0.36171955710778264
2050-07-18 22:00:00,0.7708653668891955,0.7708653668891955,0.7708653668891955,0.7708653668891955,0.7708653668891955,0.7708653668891955,0.7708653668891955,0.7708653668891955,0.7708653668891955,0.7708653668891955,0.7708653668891955,0.4260280800919853,0.4260280800919853,0.4260280800919853,0.4260280800919853,0.4260280800919853,0.4260280800919853,0.4260280800919853,0.4260280800919853,0.4260280800919853,0.4260280800919853,0.4260280800919853
